cnpjCoordenadorLider,cnpjEmissor,data,idRequerimento,nomeCoordenadorLider,nomeEmissor,nomeTipoRequerimento,nomeValorMobiliario,numeroProcesso,numeroProtocolo,numeroRegistro,possuiBook,razaoSocialFundoAssociado,registroAutomatico,statusDaOferta,tipoDeOferta,totalRegistros,valorTotalEmReais,vasoComunicante
58.160.789/0001-28,65.939.964/0001-45,01/04/2026,25781,BANCO SAFRA S/A,JS ESTRATÉGIA BOLSA AMERICANA FUNDO DE INV FINANCEIRO CLASSE DE INV MULTIMERCADO RESP LIMITADA,OPD Aut Qualificado - sem bookbuilding,Cotas de FIF,SRE/1013/2026,1013/2026,CVM/SRE/AUT/FIF/PRI/2026/042,False,JS ESTRATÉGIA BOLSA AMERICANA FUNDO DE INV FINANCEIRO CLASSE DE INV MULTIMERCADO RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"100.000.000,0000",False
41.534.746/0001-62,41.534.746/0001-62,01/04/2026,25778,CERES SECURITIZADORA S.A.,CERES SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/1012/2026,1012/2026,CVM/SRE/AUT/CRA/PRI/2026/050;CVM/SRE/AUT/CRA/PRI/2026/051;CVM/SRE/AUT/CRA/PRI/2026/052;CVM/SRE/AUT/CRA/PRI/2026/053,False,,True,Registro Concedido,PRIMARIA,413,"60.000.000,0000",False
59.281.253/0001-23,65.907.424/0001-80,01/04/2026,25777,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,RDP CRÉDITO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/1011/2026,1011/2026,CVM/SRE/AUT/FIF/PRI/2026/041,False,RDP CRÉDITO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,True,Registro Concedido,PRIMARIA,413,"10.000.000,0000",False
06.271.464/0001-19,33.050.071/0001-58,31/03/2026,25762,BANCO BRADESCO BBI S.A.,AMPLA ENERGIA E SERVIÇOS S.A.,OPD Aut Profissional - com bookbuilding,Debêntures,SRE/1010/2026,1010/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,413,"1.800.000.000,0000",False
04.845.753/0001-59,65.796.061/0001-52,31/03/2026,25765,ITAU BBA ASSESSORIA FINANCEIRA S.A,ITAÚBA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIP,SRE/1009/2026,1009/2026,CVM/SRE/AUT/FIP/PRI/2026/075;CVM/SRE/AUT/FIP/PRI/2026/076;CVM/SRE/AUT/FIP/PRI/2026/077,False,ITAÚBA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"4.000.000.000,0000",False
50.290.187/0001-83,08.220.952/0001-22,31/03/2026,25774,MAX CAPITAL MARKETS LTDA.,RCS TECNOLOGIA S.A.,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Debêntures,SRE/1007/2026,1007/2026,CVM/SRE/AUT/DEB/PRI/2026/186;CVM/SRE/AUT/DEB/PRI/2026/187,False,,True,Oferta Encerrada,PRIMARIA,413,"45.000.000,0000",False
62.285.390/0001-40,49.916.151/0001-83,31/03/2026,25759,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ASA LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVEST EM DIREITOS CREDITÓRIOS RESP. LTDA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIDC,SRE/1006/2026,1006/2026,CVM/SRE/AUT/FDC/PRI/2026/493;CVM/SRE/AUT/FDC/PRI/2026/494;CVM/SRE/AUT/FDC/PRI/2026/495,False,ASA LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVEST EM DIREITOS CREDITÓRIOS RESP. LTDA,True,Registro Concedido,PRIMARIA,413,"110.000.000,0000",True
24.361.690/0001-72,27.326.160/0001-81,31/03/2026,25775,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,HB CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1005/2026,1005/2026,CVM/SRE/AUT/FDC/PRI/2026/492,False,HB CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"10.000.000,0000",False
04.845.753/0001-59,08.110.543/0001-73,31/03/2026,25583,ITAU BBA ASSESSORIA FINANCEIRA S.A,DA MATA S.A. - ACUCAR E ALCOOL,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0831/2026,831/2026,CVM/SRE/AUT/DEB/PRI/2026/185,True,,True,Oferta Encerrada,PRIMARIA,413,"125.000.000,0000",False
27.652.684/0001-62,59.535.572/0001-18,31/03/2026,25771,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,RIZA KAFE FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO - FIAGRO - RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIAGRO,SRE/1004/2026,1004/2026,CVM/SRE/AUT/FIA/PRI/2026/037,False,,True,Registro Concedido,PRIMARIA,413,"130.000.000,0000",False
13.673.855/0001-25,26.609.050/0001-64,31/03/2026,25767,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,TRAVESSIA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Outros títulos de securitização,SRE/1003/2026,1003/2026,CVM/SRE/AUT/OTS/PRI/2026/057;CVM/SRE/AUT/OTS/PRI/2026/058;CVM/SRE/AUT/OTS/PRI/2026/059,False,,True,Registro Concedido,PRIMARIA,413,"331.175.328,0000",False
02.332.886/0001-04,65.589.171/0001-43,31/03/2026,25768,XP INVESTIMENTOS CCTVM S.A.,XP CLUB DEAL II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/1002/2026,1002/2026,CVM/SRE/AUT/FIF/PRI/2026/040,False,XP CLUB DEAL II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"80.000.000,0000",False
58.160.789/0001-28,65.938.994/0001-37,31/03/2026,25766,BANCO SAFRA S/A,JS ESTRATÉGIA NVIDIA III FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INV MULTIMERCADO RESP LIMITADA,OPD Aut Qualificado - sem bookbuilding,Cotas de FIF,SRE/1001/2026,1001/2026,CVM/SRE/AUT/FIF/PRI/2026/039,False,JS ESTRATÉGIA NVIDIA III FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INV MULTIMERCADO RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"50.000.000,0000",False
03.751.794/0001-13,65.787.196/0001-51,31/03/2026,25763,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,THERAS NPL - ATIVOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP. LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1000/2026,1000/2026,CVM/SRE/AUT/FDC/PRI/2026/491,False,THERAS NPL - ATIVOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP. LIMITADA,True,Registro Concedido,PRIMARIA,413,"5.000.000,0000",False
39.669.186/0001-01,51.928.470/0001-50,31/03/2026,25761,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,CASHME I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0999/2026,999/2026,CVM/SRE/AUT/FDC/PRI/2026/490,False,CASHME I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"100.000.000,0000",False
03.751.794/0001-13,65.787.196/0001-51,31/03/2026,25760,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,THERAS NPL - ATIVOS IMOBILIARIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESP. LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0998/2026,998/2026,CVM/SRE/AUT/FDC/PRI/2026/489,False,THERAS NPL - ATIVOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP. LIMITADA,True,Registro Concedido,PRIMARIA,413,"2.000.000,0000",False
10.753.164/0001-43,10.753.164/0001-43,31/03/2026,25693,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/0939/2026,939/2026,CVM/SRE/AUT/CRA/PRI/2026/048;CVM/SRE/AUT/CRA/PRI/2026/049,True,,True,Oferta Encerrada,PRIMARIA,413,"90.000.000,0000",False
36.113.876/0001-91,63.834.653/0001-96,31/03/2026,25758,OLIVEIRA TRUST DTVM S.A.,APOLLO CT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CREDITO CONSIGNADO PRIVADO - RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0997/2026,997/2026,CVM/SRE/AUT/FDC/PRI/2026/486;CVM/SRE/AUT/FDC/PRI/2026/487;CVM/SRE/AUT/FDC/PRI/2026/488,False,APOLLO CT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CONSIGNADO PRIVADO - RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"126.000.000,0000",False
18.313.996/0001-50,65.323.706/0001-30,31/03/2026,25703,TMF BRASIL SERVICOS DE ADMINISTRACAO DE FUNDOS LTDA,NATURAL CAPITAL INFRA II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0996/2026,996/2026,CVM/SRE/AUT/FIP/PRI/2026/074,False,NATURAL CAPITAL INFRA II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"165.000.000,0000",False
59.281.253/0001-23,58.340.580/0001-46,31/03/2026,25737,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,CLASSE A DE COTAS DO CRESCERA GROWTH CAPITAL VI MASTER FI EM PARTICIPAÇÕES MULTI RESP LIMITADA - IS,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIP,SRE/0995/2026,995/2026,CVM/SRE/AUT/FIP/PRI/2026/073,False,CRESCERA GROWTH CAPITAL VI MASTER FI EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA - IS,True,Registro Concedido,PRIMARIA,413,"20.000.000,0000",False
62.285.390/0001-40,52.307.401/0001-92,31/03/2026,25738,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS HNDI FORNECEDORES - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0994/2026,994/2026,CVM/SRE/AUT/FDC/PRI/2026/485,False,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS HNDI FORNECEDORES - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"25.000.000,0800",False
05.816.451/0001-15,10.608.405/0001-60,31/03/2026,25757,GENIAL INSTITUCIONAL CCTVM S.A.,BARI SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0993/2026,993/2026,CVM/SRE/AUT/CRI/PRI/2026/187;CVM/SRE/AUT/CRI/PRI/2026/188;CVM/SRE/AUT/CRI/PRI/2026/189;CVM/SRE/AUT/CRI/PRI/2026/190;CVM/SRE/AUT/CRI/PRI/2026/191,False,,True,Registro Concedido,PRIMARIA,413,"183.000.000,0000",False
34.169.557/0001-72,63.679.664/0001-49,31/03/2026,25751,BANCO MERCANTIL DE INVESTIMENTOS S.A.,TD I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0992/2026,992/2026,CVM/SRE/AUT/FDC/PRI/2026/484,False,TD I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"100.000.414,3000",False
04.845.753/0001-59,54.414.102/0001-82,31/03/2026,25732,ITAU BBA ASSESSORIA FINANCEIRA S.A,LIQI SECURITIZADORA S.A.,OPD Aut Profissional - com bookbuilding,Outros títulos de securitização,SRE/0971/2026,971/2026,CVM/SRE/AUT/OTS/PRI/2026/055;CVM/SRE/AUT/OTS/PRI/2026/056,True,,True,Registro Concedido,PRIMARIA,413,"280.000.000,0000",False
42.039.298/0001-93,63.597.816/0001-64,31/03/2026,25656,MF PEPPER SERVIÇOS FINANCEIROS LTDA.,FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO SUL VENTURES,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0991/2026,991/2026,CVM/SRE/AUT/FIP/PRI/2026/072,False,FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO SUL VENTURES,True,Registro Concedido,PRIMARIA,413,"7.302.800,0000",False
62.285.390/0001-40,38.314.663/0001-53,31/03/2026,25734,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,EMUNAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0990/2026,990/2026,CVM/SRE/AUT/FDC/PRI/2026/483,False,EMUNAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"15.000.000,0000",False
48.415.978/0001-40,48.415.978/0001-40,31/03/2026,25729,LEVERAGE COMPANHIA SECURITIZADORA,LEVERAGE COMPANHIA SECURITIZADORA,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0989/2026,989/2026,CVM/SRE/AUT/CRI/PRI/2026/186,False,,True,Registro Concedido,PRIMARIA,413,"40.000.000,0000",False
62.285.390/0001-40,17.468.142/0001-80,31/03/2026,25714,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISETORIAL RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0988/2026,988/2026,CVM/SRE/AUT/FDC/PRI/2026/482,False,VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISETORIAL RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"10.000.000,0000",False
62.285.390/0001-40,17.468.142/0001-80,31/03/2026,25713,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISETORIAL RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0987/2026,987/2026,CVM/SRE/AUT/FDC/PRI/2026/481,False,VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISETORIAL RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"10.000.000,0000",False
62.285.390/0001-40,50.491.214/0001-86,31/03/2026,25701,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ADGM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0986/2026,986/2026,CVM/SRE/AUT/FDC/PRI/2026/480,False,ADGM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"100.000.000,0000",False
33.479.023/0001-80,29.316.596/0001-15,31/03/2026,25756,BANCO CITIBANK SA,INPASA AGROINDUSTRIAL S.A.,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Debêntures,SRE/0985/2026,985/2026,CVM/SRE/AUT/DEB/PRI/2026/184,False,,True,Oferta Encerrada,PRIMARIA,413,"185.000.000,0000",False
04.845.753/0001-59,25.005.683/0001-09,30/03/2026,25754,ITAU BBA ASSESSORIA FINANCEIRA S.A,VERT COMPANHIA SECURITIZADORA,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0984/2026,984/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,413,"125.000.000,0000",True
06.271.464/0001-19,55.687.227/0001-49,30/03/2026,25657,BANCO BRADESCO BBI S.A.,EDF BRASIL HIDRO PARTICIPACOES S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0898/2026,898/2026,CVM/SRE/AUT/DEB/PRI/2026/183,True,,True,Oferta Encerrada,PRIMARIA,413,"1.730.000.000,0000",False
18.945.670/0001-46,02.773.542/0001-22,30/03/2026,25747,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0982/2026,982/2026,CVM/SRE/AUT/CRI/PRI/2026/185,False,,True,Oferta Encerrada,PRIMARIA,413,"64.700.000,0000",False
04.845.753/0001-59,28.580.065/0001-72,30/03/2026,25710,ITAU BBA ASSESSORIA FINANCEIRA S.A,INSPIRA MUDANCA PARTICIPACOES S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0951/2026,951/2026,CVM/SRE/AUT/DEB/PRI/2026/182,True,,True,Oferta Encerrada,PRIMARIA,413,"200.000.000,0000",False
13.486.793/0001-42,65.924.624/0001-40,30/03/2026,25736,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,DIFAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS -  RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0979/2026,979/2026,CVM/SRE/AUT/FDC/PRI/2026/479,False,DIFAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS -  RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"140.000.000,0000",False
33.657.248/0001-89,44.323.802/0001-08,30/03/2026,25633,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL - BNDES,VERDE TRANSMISSAO DE ENERGIA S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0978/2026,978/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,413,"1.176.000.000,0000",False
59.588.111/0001-03,54.414.102/0001-82,30/03/2026,25792,BANCO VOTORANTIM S.A.,LIQI SECURITIZADORA S.A.,OPD Aut Profissional - com bookbuilding,Outros títulos de securitização,SRE/1030/2026,1030/2026,CVM/SRE/AUT/OTS/PRI/2026/061,True,,True,Registro Concedido,PRIMARIA,413,"50.000.000,0000",False
04.845.753/0001-59,37.232.310/0001-41,30/03/2026,25663,ITAU BBA ASSESSORIA FINANCEIRA S.A,HOSPITAL BDW SP LTDA,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0905/2026,905/2026,CVM/SRE/AUT/NOC/PRI/2026/056,True,,True,Oferta Encerrada,PRIMARIA,413,"106.000.000,0000",False
62.232.889/0001-90,59.999.281/0001-80,30/03/2026,25742,BANCO DAYCOVAL S.A.,Fitz Roy Special Situations II FIDC de Responsabilidade Limitada,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0977/2026,977/2026,CVM/SRE/AUT/FDC/PRI/2026/478,False,Fitz Roy Special Situations II FIDC de Responsabilidade Limitada,True,Registro Concedido,PRIMARIA,413,"40.170.000,0600",False
06.271.464/0001-19,17.464.972/0001-30,30/03/2026,25694,BANCO BRADESCO BBI S.A.,STELLANTIS LOCADORA DE AUTOMOVEIS LTDA.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0976/2026,976/2026,CVM/SRE/AUT/NOC/PRI/2026/055,True,,True,Oferta Encerrada,PRIMARIA,413,"200.000.000,0000",False
02.773.542/0001-22,02.773.542/0001-22,30/03/2026,25739,OPEA SECURITIZADORA S.A.,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0975/2026,975/2026,CVM/SRE/AUT/CRI/PRI/2026/183,False,,True,Oferta Encerrada,PRIMARIA,413,"62.000.000,0000",False
62.285.390/0001-40,45.188.066/0001-95,30/03/2026,25724,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ZAGROS MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0974/2026,974/2026,CVM/SRE/AUT/FII/PRI/2026/104,False,ZAGROS MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"201.716.743,2000",False
18.313.996/0001-50,54.070.961/0001-00,30/03/2026,25733,TMF BRASIL SERVICOS DE ADMINISTRACAO DE FUNDOS LTDA,ANTLER BRASIL I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CAPITAL SEMENTE RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0973/2026,973/2026,CVM/SRE/AUT/FIP/PRI/2026/068;CVM/SRE/AUT/FIP/PRI/2026/069;CVM/SRE/AUT/FIP/PRI/2026/070;CVM/SRE/AUT/FIP/PRI/2026/071,False,ANTLER BRASIL I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CAPITAL SEMENTE RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"220.000.000,0000",True
02.773.542/0001-22,02.773.542/0001-22,30/03/2026,25731,OPEA SECURITIZADORA S.A.,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0972/2026,972/2026,CVM/SRE/AUT/CRI/PRI/2026/178;CVM/SRE/AUT/CRI/PRI/2026/179;CVM/SRE/AUT/CRI/PRI/2026/180;CVM/SRE/AUT/CRI/PRI/2026/181;CVM/SRE/AUT/CRI/PRI/2026/182,False,,True,Registro Concedido,PRIMARIA,413,"44.300.000,0000",False
51.987.765/0001-06,55.085.811/0001-24,30/03/2026,25804,JGP FINANCIAL ADVISORY LTDA,ÉXES SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Outros títulos de securitização,SRE/1037/2026,1037/2026,CVM/SRE/AUT/OTS/PRI/2026/062,False,,True,Registro Concedido,PRIMARIA,413,"90.000.000,0000",False
00.360.305/0001-04,11.507.197/0001-76,30/03/2026,25692,CAIXA ECONOMICA FEDERAL,BRNPAR EMPREENDIMENTOS IMOBILIARIOS LTDA.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0932/2026,932/2026,CVM/SRE/AUT/NOC/PRI/2026/054,True,,True,Oferta Encerrada,PRIMARIA,413,"50.000.000,0000",False
04.845.753/0001-59,28.169.275/0001-72,30/03/2026,25708,ITAU BBA ASSESSORIA FINANCEIRA S.A,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGSEGURO I,OPD Aut Profissional - com bookbuilding,Cotas de FIDC,SRE/0954/2026,954/2026,CVM/SRE/AUT/FDC/PRI/2026/477,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGSEGURO I,True,Oferta Encerrada,PRIMARIA,413,"1.000.000.000,0000",False
06.271.464/0001-19,25.005.683/0001-09,30/03/2026,25687,BANCO BRADESCO BBI S.A.,VERT COMPANHIA SECURITIZADORA,OPD Aut Profissional - com bookbuilding,Outros títulos de securitização,SRE/0925/2026,925/2026,CVM/SRE/AUT/OTS/PRI/2026/054,True,,True,Oferta Encerrada,PRIMARIA,413,"400.000.000,0000",False
04.845.753/0001-59,89.637.490/0001-45,27/03/2026,25722,ITAU BBA ASSESSORIA FINANCEIRA S.A,KLABIN S.A.,OPD Aut Público em Geral ou Qualificado - com bookbuilding - EGEM ou EFRF,Cédula de Produto Rural Financeira,SRE/0967/2026,967/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,413,"1.750.000.000,0000",True
04.845.753/0001-59,02.773.542/0001-22,27/03/2026,25639,ITAU BBA ASSESSORIA FINANCEIRA S.A,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - com bookbuilding,Outros títulos de securitização,SRE/0904/2026,904/2026,CVM/SRE/AUT/OTS/PRI/2026/053,True,,True,Oferta Encerrada,PRIMARIA,413,"284.071.107,0000",False
04.845.753/0001-59,06.951.711/0001-28,27/03/2026,25664,ITAU BBA ASSESSORIA FINANCEIRA S.A,SUPPLIER ADMINISTRADORA DE CARTOES DE CREDITO S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0906/2026,906/2026,CVM/SRE/AUT/NOC/PRI/2026/053,True,,True,Oferta Encerrada,PRIMARIA,413,"80.000.000,0000",False
46.482.072/0001-13,65.331.709/0001-15,27/03/2026,24941,BTG PACTUAL INVESTMENT BANKING LTDA.,BTG PACTUAL PRIME HOSPITALIDADE FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0966/2026,966/2026,CVM/SRE/AUT/FII/PRI/2026/103,False,BTG PACTUAL PRIME HOSPITALIDADE FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"300.000.000,0000",False
06.271.464/0001-19,63.779.546/0001-02,27/03/2026,25721,BANCO BRADESCO BBI S.A.,VENTOS DE SANTA FLORA ENERGIAS RENOVAVEIS S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0965/2026,965/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,413,"580.000.000,0000",False
18.945.670/0001-46,02.773.542/0001-22,27/03/2026,25726,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0964/2026,964/2026,CVM/SRE/AUT/CRI/PRI/2026/176;CVM/SRE/AUT/CRI/PRI/2026/177,False,,True,Oferta Encerrada,PRIMARIA,413,"113.564.000,0000",False
