cnpjCoordenadorLider,cnpjEmissor,data,idRequerimento,nomeCoordenadorLider,nomeEmissor,nomeTipoRequerimento,nomeValorMobiliario,numeroProcesso,numeroProtocolo,numeroRegistro,possuiBook,razaoSocialFundoAssociado,registroAutomatico,statusDaOferta,tipoDeOferta,totalRegistros,valorTotalEmReais,vasoComunicante
59.281.253/0001-23,65.951.954/0001-25,14/04/2026,25914,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,FARM M V FUNDO DE INVEST NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIAGRO,SRE/1146/2026,1147/2026,CVM/SRE/AUT/FIA/PRI/2026/047,False,FARM M V FUNDO DE INVEST NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"150.000.000,0000",False
59.281.253/0001-23,65.951.743/0001-92,14/04/2026,25912,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,FARM IV FUNDO DE INVEST NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIAGRO,SRE/1145/2026,1146/2026,CVM/SRE/AUT/FIA/PRI/2026/046,False,FARM IV FUNDO DE INVEST NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"150.000.000,0000",False
18.313.996/0001-50,46.157.268/0001-32,14/04/2026,25900,TMF BRASIL SERVICOS DE ADMINISTRACAO DE FUNDOS LTDA,GCP I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/1144/2026,1145/2026,CVM/SRE/AUT/FIP/PRI/2026/089,False,GCP I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"90.000.000,0200",False
57.375.598/0001-10,66.006.331/0001-47,14/04/2026,25905,ID SERVIÇOS FIDUCIÁRIOS LTDA,CLOUDBREAK FIP MULTIESTRATÉGIA IE - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/1143/2026,1144/2026,CVM/SRE/AUT/FIP/PRI/2026/088,False,CLOUDBREAK FIP MULTIESTRATÉGIA IE - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"115.035.000,0000",False
48.415.978/0001-40,48.415.978/0001-40,13/04/2026,25913,LEVERAGE COMPANHIA SECURITIZADORA,LEVERAGE COMPANHIA SECURITIZADORA,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/1141/2026,1142/2026,CVM/SRE/AUT/CRI/PRI/2026/208,False,,True,Registro Concedido,PRIMARIA,1043,"30.000.000,0000",False
06.271.464/0001-19,36.519.281/0001-30,13/04/2026,25915,BANCO BRADESCO BBI S.A.,UFV SOLATIO GD MANGA ENERGIA SOLAR S.A,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/1140/2026,1141/2026,CVM/SRE/AUT/NOC/PRI/2026/070,False,,True,Registro Concedido,PRIMARIA,1043,"49.500.000,0000",False
13.486.793/0001-42,65.654.746/0001-64,13/04/2026,25911,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,CENTRAL REAL ESTATE II FEEDER I FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/1139/2026,1140/2026,CVM/SRE/AUT/FIF/PRI/2026/051,False,CENTRAL REAL ESTATE II FEEDER I FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESP LIMITADA,True,Registro Concedido,PRIMARIA,1043,"50.000.000,0000",False
16.695.922/0001-09,58.019.792/0001-26,13/04/2026,25910,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,COTA REAL 7 FUNDO DE INVESTIMENTO IMOBILIÁRIO  RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FII,SRE/1138/2026,1139/2026,CVM/SRE/AUT/FII/PRI/2026/120,False,COTA REAL 7 FUNDO DE INVESTIMENTO IMOBILIÁRIO  RESPONSABILIDADE LIMITADA,True,Oferta Encerrada,PRIMARIA,1043,"10.000.000,0000",False
28.650.236/0001-92,09.304.427/0001-58,13/04/2026,25712,GALAPAGOS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. - GLPG DTVM,HABITASEC SECURITIZADORA SA,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/0955/2026,955/2026,CVM/SRE/AUT/CRA/PRI/2026/059,True,,True,Registro Concedido,PRIMARIA,1043,"117.359.000,0000",False
09.304.427/0001-58,09.304.427/0001-58,13/04/2026,25904,HABITASEC SECURITIZADORA SA,HABITASEC SECURITIZADORA SA,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/1136/2026,1137/2026,CVM/SRE/AUT/CRI/PRI/2026/207,False,,True,Registro Concedido,PRIMARIA,1043,"10.209.000,0000",False
62.331.228/0001-11,44.323.802/0001-08,13/04/2026,25903,DEUTSCHE BANK SA,VERDE TRANSMISSAO DE ENERGIA S.A.,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/1135/2026,1136/2026,CVM/SRE/AUT/NOC/PRI/2026/069,False,,True,Registro Concedido,PRIMARIA,1043,"270.000.000,0000",False
59.281.253/0001-23,65.932.023/0001-80,13/04/2026,25902,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,TESOURARIA 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1134/2026,1135/2026,CVM/SRE/AUT/FDC/PRI/2026/563,False,TESOURARIA 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"50.000.000,0000",False
39.669.186/0001-01,07.727.757/0001-20,13/04/2026,25898,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,EMPRESARIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1133/2026,1134/2026,CVM/SRE/AUT/FDC/PRI/2026/562,False,EMPRESARIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,True,Registro Concedido,PRIMARIA,1043,"20.000.000,0000",False
39.669.186/0001-01,62.135.468/0001-40,13/04/2026,25888,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,HOMMA CASH FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1132/2026,1133/2026,CVM/SRE/AUT/FDC/PRI/2026/561,False,HOMMA CASH FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"1.500.000,0000",False
39.669.186/0001-01,62.135.468/0001-40,13/04/2026,25886,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,HOMMA CASH FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1131/2026,1132/2026,CVM/SRE/AUT/FDC/PRI/2026/560,False,HOMMA CASH FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"1.500.000,0000",False
22.610.500/0001-88,66.057.868/0001-36,13/04/2026,25901,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,AMETISTA III FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1130/2026,1131/2026,CVM/SRE/AUT/FDC/PRI/2026/555;CVM/SRE/AUT/FDC/PRI/2026/556;CVM/SRE/AUT/FDC/PRI/2026/557;CVM/SRE/AUT/FDC/PRI/2026/558;CVM/SRE/AUT/FDC/PRI/2026/559,False,AMETISTA III FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"548.000.000,0000",False
26.609.050/0001-64,26.609.050/0001-64,13/04/2026,25899,TRAVESSIA SECURITIZADORA S.A.,TRAVESSIA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/1129/2026,1130/2026,CVM/SRE/AUT/CRA/PRI/2026/058,False,,True,Registro Concedido,PRIMARIA,1043,"40.000.000,0000",False
13.220.493/0001-17,59.063.143/0001-95,13/04/2026,25892,BR PARTNERS BANCO DE INVESTIMENTO S.A.,GUARDIAN MULTI CONSIGNADO XIII FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LTDA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1128/2026,1129/2026,CVM/SRE/AUT/FDC/PRI/2026/552;CVM/SRE/AUT/FDC/PRI/2026/553;CVM/SRE/AUT/FDC/PRI/2026/554,False,GUARDIAN MULTI CONSIGNADO XIII FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LTDA,True,Registro Concedido,PRIMARIA,1043,"200.000.000,0000",False
13.673.855/0001-25,65.698.955/0001-00,13/04/2026,25897,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,TENTEO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1127/2026,1128/2026,CVM/SRE/AUT/FDC/PRI/2026/551,False,TENTEO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"3.000.000,0000",False
62.285.390/0001-40,42.154.687/0001-60,13/04/2026,25896,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,MULTIPLIKE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIDC,SRE/1126/2026,1127/2026,CVM/SRE/AUT/FDC/PRI/2026/549;CVM/SRE/AUT/FDC/PRI/2026/550,False,MULTIPLIKE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"210.000.000,0000",False
60.746.948/0001-12,66.098.550/0001-01,13/04/2026,25887,BANCO BRADESCO S.A.,BRADESCO HIGH YIELD 4 FIF - CIC MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/1125/2026,1126/2026,CVM/SRE/AUT/FIF/PRI/2026/050,False,BRADESCO HIGH YIELD 4 FIF - CIC MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"187.500.000,0000",False
39.669.186/0001-01,47.117.685/0001-14,13/04/2026,25883,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,SOLIS  KEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1124/2026,1125/2026,CVM/SRE/AUT/FDC/PRI/2026/548,False,SOLIS  KEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"61.000.000,0000",False
39.669.186/0001-01,47.117.685/0001-14,13/04/2026,25882,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,SOLIS  KEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1123/2026,1124/2026,CVM/SRE/AUT/FDC/PRI/2026/547,False,SOLIS  KEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"9.000.000,0000",False
46.482.072/0001-13,62.310.468/0001-30,10/04/2026,25835,BTG PACTUAL INVESTMENT BANKING LTDA.,MT INSS RECEIVABLES VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1122/2026,1123/2026,CVM/SRE/AUT/FDC/SEC/2026/002,False,MT INSS RECEIVABLES VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,Registro Concedido,SECUNDARIA,1043,"600.000.000,0000",False
16.695.922/0001-09,64.598.309/0001-08,10/04/2026,25893,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,CARUMBE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS  FEEDER RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1121/2026,1122/2026,CVM/SRE/AUT/FDC/PRI/2026/546,False,CARUMBÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  FEEDER RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"5.000.000,0000",False
16.695.922/0001-09,64.598.309/0001-08,10/04/2026,25894,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,CARUMBÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  FEEDER RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1120/2026,1121/2026,CVM/SRE/AUT/FDC/PRI/2026/545,False,CARUMBÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  FEEDER RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"10.000.000,0000",False
02.332.886/0001-04,10.753.164/0001-43,10/04/2026,25869,XP INVESTIMENTOS CCTVM S.A.,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/1119/2026,1120/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,1043,"1.500.000.000,0000",True
62.264.924/0001-52,65.953.191/0001-51,10/04/2026,25885,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,ATRIVON RECEBÍVEIS DO VERIDIUM STRUCTURED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1118/2026,1119/2026,CVM/SRE/AUT/FDC/PRI/2026/544,False,VERIDIUM STRUCTURED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"20.000.000,0000",False
00.360.305/0001-04,46.377.727/0001-93,10/04/2026,25755,CAIXA ECONOMICA FEDERAL,CAEDU COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/1023/2026,1023/2026,CVM/SRE/AUT/DEB/PRI/2026/200,True,,True,Oferta Encerrada,PRIMARIA,1043,"120.000.000,0000",False
02.332.886/0001-04,65.782.151/0001-94,10/04/2026,25891,XP INVESTIMENTOS CCTVM S.A.,AZ SOLARGRID RENDA  SOLAR FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE  LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/1117/2026,1118/2026,CVM/SRE/AUT/FII/PRI/2026/119,False,AZ SOLARGRID RENDA  SOLAR FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE  LIMITADA,True,Oferta Encerrada,PRIMARIA,1043,"2.000.000,0000",False
62.285.390/0001-40,29.242.926/0001-75,10/04/2026,25890,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,CONSIGA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE  LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1116/2026,1117/2026,CVM/SRE/AUT/FDC/PRI/2026/543,False,CONSIGA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE  LIMITADA,True,Registro Concedido,PRIMARIA,1043,"30.000.000,0000",False
62.285.390/0001-40,29.242.926/0001-75,10/04/2026,25889,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,CONSIGA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE  LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1115/2026,1116/2026,CVM/SRE/AUT/FDC/PRI/2026/542,False,CONSIGA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE  LIMITADA,True,Registro Concedido,PRIMARIA,1043,"10.000.000,1600",False
22.610.500/0001-88,65.788.078/0001-68,10/04/2026,25884,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,NXFS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIDC,SRE/1114/2026,1115/2026,CVM/SRE/AUT/FDC/PRI/2026/539;CVM/SRE/AUT/FDC/PRI/2026/540;CVM/SRE/AUT/FDC/PRI/2026/541,False,NXFS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"273.000.000,0000",False
13.486.793/0001-42,01.235.622/0001-61,10/04/2026,25879,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO -  RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/1113/2026,1114/2026,CVM/SRE/AUT/FII/PRI/2026/118,False,OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO -  RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"290.001.071,7900",False
55.440.852/0001-91,60.355.424/0001-09,10/04/2026,25880,KEA CAPITAL MARKETS LTDA,MAG MULTIESTRATÉGIA CLASSE DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/1112/2026,1113/2026,CVM/SRE/AUT/FII/PRI/2026/117,False,MAG MULT FII RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"21.717.180,0000",False
52.230.344/0001-90,62.618.214/0001-83,10/04/2026,25877,NORONHA TRUST LTDA.,CONCEPT V FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIP,SRE/1111/2026,1111/2026,CVM/SRE/AUT/FIP/PRI/2026/087,False,CONCEPT V FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"30.000.097,4800",False
41.592.532/0001-42,61.561.993/0001-65,10/04/2026,25878,MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,ICRC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1110/2026,1110/2026,CVM/SRE/AUT/FDC/PRI/2026/538,False,ICRC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS,True,Registro Concedido,PRIMARIA,1043,"10.000.000,0000",False
40.434.681/0001-10,60.499.242/0001-01,10/04/2026,25863,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,FIRST PERSONAL LOAN I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1109/2026,1109/2026,CVM/SRE/AUT/FDC/PRI/2026/537,False,FIRST PERSONAL LOAN I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,True,Registro Concedido,PRIMARIA,1043,"5.000.000,0000",False
39.669.186/0001-01,65.782.990/0001-02,10/04/2026,25855,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,GEGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1108/2026,1108/2026,CVM/SRE/AUT/FDC/PRI/2026/536,False,GEGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"40.000.000,0000",False
04.845.753/0001-59,52.922.570/0001-32,09/04/2026,25829,ITAU BBA ASSESSORIA FINANCEIRA S.A,PRANA SECURITIZADORA S.A.,OPD Aut Profissional - com bookbuilding,Outros títulos de securitização,SRE/1056/2026,1056/2026,CVM/SRE/AUT/OTS/PRI/2026/070;CVM/SRE/AUT/OTS/PRI/2026/071,True,,True,Oferta Encerrada,PRIMARIA,1043,"27.000.000,0000",False
04.845.753/0001-59,66.173.986/0001-00,09/04/2026,25874,ITAU BBA ASSESSORIA FINANCEIRA S.A,RBR TESOURARIA FII CDI+ FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - com bookbuilding,Cotas de FII,SRE/1107/2026,1107/2026,,False,RBR TESOURARIA FII CDI+ FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Aguardando Bookbuilding,PRIMARIA,1043,"300.000.000,0000",False
04.845.753/0001-59,66.174.532/0001-53,09/04/2026,25876,ITAU BBA ASSESSORIA FINANCEIRA S.A,RBR TESOURARIA FII IPCA+ FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - com bookbuilding,Cotas de FII,SRE/1106/2026,1106/2026,,False,RBR TESOURARIA FII IPCA+ FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Aguardando Bookbuilding,PRIMARIA,1043,"300.000.000,0000",False
44.573.782/0001-23,10.608.405/0001-60,09/04/2026,25875,BR PARTNERS MERCADOS DE CAPITAIS LTDA.,BARI SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/1105/2026,1105/2026,CVM/SRE/AUT/CRI/SEC/2026/003,False,,True,Oferta Encerrada,SECUNDARIA,1043,"39.168.783,3600",False
59.281.253/0001-23,65.898.317/0001-32,09/04/2026,25872,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,SOLIS MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA DO SSF IV COINVESTIMENTO II FI EM PARTICIPAÇÕES,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/1104/2026,1104/2026,CVM/SRE/AUT/FIP/PRI/2026/086,False,SSF IV COINVESTIMENTO II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES,True,Registro Concedido,PRIMARIA,1043,"145.000.000,0000",True
13.220.493/0001-17,09.304.427/0001-58,09/04/2026,25867,BR PARTNERS BANCO DE INVESTIMENTO S.A.,HABITASEC SECURITIZADORA SA,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/1103/2026,1103/2026,CVM/SRE/AUT/CRI/PRI/2026/206,False,,True,Oferta Encerrada,PRIMARIA,1043,"100.000.000,0000",False
04.845.753/0001-59,65.505.678/0001-71,09/04/2026,25809,ITAU BBA ASSESSORIA FINANCEIRA S.A,ERYTHRINA FIDC SEGMENTO INFRAESTRUTURA E AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - com bookbuilding,Cotas de FIDC,SRE/1042/2026,1042/2026,CVM/SRE/AUT/FDC/PRI/2026/534;CVM/SRE/AUT/FDC/PRI/2026/535,True,ERYTHRINA FIDC SEGMENTO INFRAESTRUTURA E AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA,True,Oferta Encerrada,PRIMARIA,1043,"380.000.000,0000",False
07.253.654/0001-76,66.060.256/0001-00,09/04/2026,25870,HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,HEDGE STRATEGY FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/1101/2026,1101/2026,CVM/SRE/AUT/FII/PRI/2026/116,False,HEDGE STRATEGY FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,True,Oferta Encerrada,PRIMARIA,1043,"7.500.000,0000",False
33.817.677/0001-76,46.574.244/0001-89,09/04/2026,25871,ABC BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,RESERVA NOVOS PARQUES URBANOS S.A.,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Debêntures,SRE/1100/2026,1100/2026,CVM/SRE/AUT/DEB/PRI/2026/199,False,,True,Oferta Encerrada,PRIMARIA,1043,"60.000.000,0000",False
08.769.451/0001-08,08.769.451/0001-08,09/04/2026,25864,RIZA SECURITIZADORA S.A.,RIZA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/1099/2026,1099/2026,CVM/SRE/AUT/CRI/PRI/2026/205,False,,True,Registro Concedido,PRIMARIA,1043,"12.000.000,0000",False
22.610.500/0001-88,52.551.605/0001-74,09/04/2026,25868,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,INVISTA BRAZILIAN BUSINESS PARK FUNDO DE INVESTIMENTO IMOBILIÁRIO,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/1098/2026,1098/2026,CVM/SRE/AUT/FII/PRI/2026/115,False,INVISTA BRAZILIAN BUSINESS PARK FUNDO DE INVESTIMENTO IMOBILIÁRIO,True,Registro Concedido,PRIMARIA,1043,"353.430.754,8000",False
